scenario,model,num_seeds,mean_mean_background_fairness,std_mean_background_fairness,mean_std_background_fairness,std_std_background_fairness,mean_mean_collision_rate,std_mean_collision_rate,mean_std_collision_rate,std_std_collision_rate,mean_mean_episode_length,std_mean_episode_length,mean_std_episode_length,std_std_episode_length,mean_mean_episode_reward,std_mean_episode_reward,mean_std_episode_reward,std_std_episode_reward,mean_mean_mean_forward_time,std_mean_mean_forward_time,mean_std_mean_forward_time,std_std_mean_forward_time,mean_mean_policy_entropy,std_mean_policy_entropy,mean_std_policy_entropy,std_std_policy_entropy,mean_mean_spectrum_utilization,std_mean_spectrum_utilization,mean_std_spectrum_utilization,std_std_spectrum_utilization,mean_mean_steps,std_mean_steps,mean_std_steps,std_std_steps,mean_mean_success_rate,std_mean_success_rate,mean_std_success_rate,std_std_success_rate,mean_mean_wall_clock_proxy_time,std_mean_wall_clock_proxy_time,mean_std_wall_clock_proxy_time,std_std_wall_clock_proxy_time,mean_parameter_count,std_parameter_count,mean_train_steps,std_train_steps,mean_wall_clock_training_time,std_wall_clock_training_time,mean_mean_wall_clock_episode_seconds,std_mean_wall_clock_episode_seconds,mean_std_wall_clock_episode_seconds,std_std_wall_clock_episode_seconds
stationary,ppo_mlp,5,0.9976150294144948,0.000660566440090874,0.001920831058661951,0.0010614771833411297,0.6770833333333334,0.040141351808328535,0.06824957086709647,0.010001279435455514,64.0,0.0,0.0,0.0,-53.857411933215346,6.3123877657220735,11.945611938793563,2.013614280514716,0.0006549855010234751,1.7817854938797686e-05,1.1545184095450585e-05,9.428768187799635e-06,0.07491118262211481,0.14982236524422962,0.01588969608232622,0.03177939216465244,0.12692202303248148,0.017725548353467638,0.031596471393263575,0.004639368755690148,64.0,0.0,0.0,0.0,0.3229166666666667,0.04014135180832853,0.06824957086709647,0.010001279435455514,64.0,0.0,0.0,0.0,56585.0,0.0,1536.0,0.0,4.3228128246031705,1.4784693643600475,0.06203796483653908,0.0016869469927230985,0.0011196380757609603,0.0007075762599341037
stationary,random_policy,5,0.99821125070254,0.0005053161628361093,0.0009654433673814795,0.0003697499857823723,0.6760416666666667,0.05953469022576484,0.05785938014432337,0.009447200357378718,64.0,0.0,0.0,0.0,-53.6584547418387,9.561276624062108,9.443460025093813,1.5184834200151,5.1227035631503284e-06,1.5058771195711587e-07,1.6858191607991807e-07,4.344279684548185e-08,2.024493086338043,0.014288033240713871,0.02407543684914342,0.010780107216697333,0.12666313982723904,0.024420546781959266,0.025451954434469647,0.003020401588010115,64.0,0.0,0.0,0.0,0.3239583333333333,0.05953469022576481,0.05785938014432337,0.00944720035737872,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
variable_dt,greedy_heuristic,5,0.9899601538976034,0.0022723727959087607,0.006128495212226496,0.0024690393257973137,0.8890625,0.016354498404278713,0.02288226417343473,0.0066863373998716944,64.0,0.0,0.0,0.0,-93.17114111404906,3.3843406607426982,4.897241092540828,1.234411179050723,1.041854799647505e-05,4.4363458135215247e-07,7.15268140535845e-07,7.413557655408376e-07,1.8952393929163616,0.024099573264353736,0.08477503498898595,0.02203610826407718,0.055649964969294766,0.0055301859773184804,0.012893093623401367,0.003825768842600247,64.0,0.0,0.0,0.0,0.1109375,0.016354498404278727,0.02288226417343473,0.0066863373998716944,100.3154624681428,2.533874898636337,5.9705149839902365,1.0398424377946058,0.0,0.0,0.0,0.0,,,,,,
variable_dt,ppo_gru,5,0.9974593818187714,0.000386090937239726,0.0016070105695066346,0.0004478839441085174,0.8171875,0.013114248241681422,0.058017645771350455,0.019252549920871657,64.0,0.0,0.0,0.0,-77.64777925084813,2.409051714501185,9.327445261665105,3.496726437370349,0.0010750781558575304,8.121512749015948e-05,3.761629679615573e-05,3.405892986251156e-05,0.010731310645739237,0.021462621291478478,0.007588182528621602,0.015176365057243202,0.073875573114492,0.005403189798678683,0.0218793674696591,0.007075471220166166,64.0,0.0,0.0,0.0,0.1828125,0.013114248241681427,0.05801764577135047,0.01925254992087166,98.72940585998592,2.7514663026911657,4.873737873611001,1.4985786892975763,36425.0,0.0,1536.0,0.0,5.354383073444478,0.45005227824828603,0.09075861327971022,0.0067447792366099575,0.003065696734958694,0.002912152054819863
variable_dt,ppo_lfm,5,0.9978027681509654,0.0008669890389103008,0.0016305483199947229,0.0008419499867305793,0.79375,0.026269833776913512,0.07821380937638613,0.011515208327873857,64.0,0.0,0.0,0.0,-73.69790657851846,4.394842776958767,12.043281890254871,2.187026400649256,0.0019260299587889073,5.2326162628670317e-05,4.644734813807242e-05,1.9204135975583536e-05,0.05704250757892926,0.10750355414624599,0.023429926791724752,0.033914101665853104,0.0836749736374865,0.011981517378926805,0.028021735963091276,0.005749191272439825,64.0,0.0,0.0,0.0,0.20625,0.02626983377691352,0.07821380937638613,0.011515208327873857,101.65409490062038,1.1018278228106069,5.311080336201893,1.5997154152149753,78409.0,0.0,1536.0,0.0,8.612947038188576,0.09000984800139587,0.1469151937868446,0.003789753183779098,0.0035835344134016824,0.0014670818624335452
variable_dt,ppo_lstm,5,0.9981711089611054,0.0003615194789943357,0.0013426930965541408,0.0006186952118240437,0.8317708333333332,0.027785372225727387,0.05342901010137827,0.01752033028617949,64.0,0.0,0.0,0.0,-80.0947948320924,3.8986489868735843,8.966841660483473,3.3158125663861315,0.0009793493495332465,4.0631036403394484e-05,3.428233273624795e-05,4.3210237522409443e-05,0.008048482984304429,0.016096965968608858,0.008048482984304429,0.016096965968608858,0.06722456338660171,0.010135613043158295,0.02175674184209461,0.007449349066793616,64.0,0.0,0.0,0.0,0.16822916666666668,0.027785372225727377,0.05342901010137827,0.01752033028617949,100.91168271834091,2.093606252366883,6.8562451760111,1.3035953507232245,44745.0,0.0,1536.0,0.0,4.962292522983626,0.3405715617993403,0.08479629609500988,0.003134261955779078,0.0027507715483634904,0.0036147773714674714
variable_dt,ppo_ltc,5,0.9972497085730234,0.000988770698276982,0.0014046338791419088,0.000526497676699584,0.8145833333333334,0.017305466381079302,0.0673799559451423,0.018659565484032706,64.0,0.0,0.0,0.0,-76.36530405650498,3.2922728247759467,11.093472834798797,3.1549536683494606,0.0023127585858067805,8.453957678238411e-05,0.00010892926611318779,9.934081597440781e-05,0.44915303885936736,0.5180548045654433,0.05054296035739951,0.04358210226960704,0.07986950034586092,0.007606057215217038,0.028440349634779715,0.0066683254657350375,64.0,0.0,0.0,0.0,0.18541666666666667,0.017305466381079316,0.0673799559451423,0.018659565484032702,100.07618497770167,1.9011532149491337,4.79421488839336,0.854764062974039,44809.0,0.0,1536.0,0.0,10.151154923974536,1.2158368228264163,0.1705118309978085,0.006635907068181356,0.008269253315081621,0.007501350214236964
variable_dt,ppo_ltc_lfm,5,0.9980033139387766,0.0003749943099835332,0.0009865310474349732,0.00041910929451715017,0.7958333333333334,0.021449229460389584,0.07422887311531969,0.022511873877450038,64.0,0.0,0.0,0.0,-73.81476371026754,3.3789686661164926,11.89868660679996,3.5411548312812164,0.0035155904572093276,0.00038065674933696113,0.0003027967566224356,0.00013625309398582094,0.03356383219361305,0.049977919125426214,0.051293859797041944,0.06798867223611314,0.08620274357963353,0.005943331126162365,0.03055284095609585,0.00755829771709602,64.0,0.0,0.0,0.0,0.20416666666666666,0.021449229460389584,0.07422887311531967,0.022511873877450034,102.51115708603734,2.604935681808189,4.605097404619767,1.106029606230078,78281.0,0.0,1536.0,0.0,13.32794988239184,0.5095685583606119,0.2556821513610582,0.0287545940617838,0.022094304513812373,0.009604916578035472
variable_dt,ppo_mlp,5,0.9980629225571951,0.0006366790915327966,0.0011571601763630225,0.0005960080582681477,0.8140625,0.014601922675912704,0.07166617713530835,0.0227115504437854,64.0,0.0,0.0,0.0,-76.89677333224644,2.41474848560757,11.665356369340474,3.0417129238794836,0.0006809118499101412,3.5387127621255555e-05,2.215093311563866e-05,2.2009702077779447e-05,0.0,0.0,0.0,0.0,0.07647871845401824,0.00794940341909003,0.027219803130964216,0.006698242493206014,64.0,0.0,0.0,0.0,0.18593749999999998,0.014601922675912697,0.07166617713530835,0.022711550443785398,102.49564928199736,3.0574935793436007,3.8176460464888704,1.3504500144813565,56585.0,0.0,1536.0,0.0,3.817717344383709,0.13325487536893627,0.06587311200564727,0.002936923806075822,0.0018904240360960722,0.0019172582126381016
variable_dt,random_policy,5,0.9979819198449451,0.0005691976232572288,0.001216679517409221,0.0002378490029180684,0.8145833333333334,0.014950729265007654,0.059671615066285356,0.012903948893564866,64.0,0.0,0.0,0.0,-76.96357368900559,2.6505360075115267,9.698944061104934,1.9180529724214892,5.723804436759869e-06,3.4915280682837767e-07,4.149801763236913e-07,3.670069916890452e-07,2.024493086338043,0.014288033240713871,0.02407543684914342,0.010780107216697333,0.0745455870948111,0.0065013715175692415,0.02387488280024965,0.004610789021795981,64.0,0.0,0.0,0.0,0.18541666666666667,0.014950729265007635,0.059671615066285356,0.012903948893564866,101.7555088267309,0.5224853772179362,6.879793166459452,2.0955523007580488,0.0,0.0,0.0,0.0,,,,,,
varying_users_large,greedy_heuristic,5,0.9902233183383942,0.0015139309979741956,0.004560157571511557,0.0014620873828614632,0.9479166666666667,0.010800229871524852,0.025620334523046916,0.010549174890559674,64.0,0.0,0.0,0.0,-115.79763187477985,1.844213744347586,6.107560436711883,1.6917063691611758,1.0290663036964057e-05,3.244325302745626e-07,3.425986075358839e-07,2.511254785260987e-07,1.904956837495168,0.026072200418161846,0.06996038850934223,0.010913900139240654,0.02666212636977434,0.005665055716563797,0.011779456793079372,0.0052617401972098726,64.0,0.0,0.0,0.0,0.05208333333333333,0.010800229871524854,0.025620334523046916,0.010549174890559678,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
varying_users_large,ppo_gru,5,0.9975633442401886,0.0006026174441041954,0.0012566557209007217,0.0004083164231423334,0.7786458333333333,0.01927787033679347,0.04671137239697813,0.01349602685512158,64.0,0.0,0.0,0.0,-74.93245627324099,3.5185169499527538,8.518575200861344,2.1450142688001894,0.001020858895632652,2.5226850560163692e-05,9.52479662725634e-06,5.43664860266619e-06,0.141655300060908,0.2204601113264689,0.01587180855014699,0.03174361710029398,0.08254964695079252,0.009093008313686063,0.02029768920826514,0.004133115032747529,64.0,0.0,0.0,0.0,0.22135416666666669,0.019277870336793495,0.04671137239697813,0.013496026855121582,64.0,0.0,0.0,0.0,36425.0,0.0,1536.0,0.0,5.002329445770011,0.10166108724753954,0.08655601576901972,0.0023149316511398513,0.0008025408923056084,0.0004531883008108846
varying_users_large,ppo_lfm,5,0.9975570698579153,0.0004731911096476697,0.001704688934601247,0.0009162301791339044,0.7838541666666666,0.01962650383480916,0.03668889411861307,0.018799336842407786,64.0,0.0,0.0,0.0,-76.57819581017831,3.3302114944737675,6.332388072327066,2.282080482567407,0.0022370671519941726,0.0002613946596004321,0.00019577590160762726,0.00012311358113305994,0.0,0.0,0.0,0.0,0.07684592040410887,0.007979580728848943,0.016614833598281906,0.007388916003189638,64.0,0.0,0.0,0.0,0.21614583333333334,0.019626503834809145,0.03668889411861306,0.018799336842407786,64.0,0.0,0.0,0.0,78409.0,0.0,1536.0,0.0,9.55574802798219,0.8494373023552133,0.17042074136746427,0.020732479977626686,0.014558471257622174,0.009301088598778784
varying_users_large,ppo_lstm,5,0.9978733777999877,0.00021652284277657986,0.0009211206603048497,0.0004934795827251544,0.7817708333333333,0.004166666666666677,0.05381739331973503,0.01586650251200255,64.0,0.0,0.0,0.0,-74.65529435550175,0.8355399501375533,8.503479137675102,2.2407838479343005,0.0009747627661757482,1.13744935613303e-05,1.2765247423539948e-05,4.897226991984376e-06,0.013414138307174047,0.026828276614348095,0.005998985022885025,0.01199797004577005,0.08112597438351563,0.0029960580121060083,0.01964378517426213,0.005103270182846285,64.0,0.0,0.0,0.0,0.2182291666666667,0.004166666666666669,0.05381739331973503,0.015866502512002553,64.0,0.0,0.0,0.0,44745.0,0.0,1536.0,0.0,4.999240960180759,0.09166430058065726,0.08478968585453306,0.0008973584550704843,0.0009680947734827868,0.0003694285066220029
varying_users_large,ppo_ltc,5,0.9980652729670207,0.00023371234157723277,0.0008783945528075745,0.00020774010782191198,0.75625,0.015590239111558081,0.06021530512907416,0.02348689824824906,64.0,0.0,0.0,0.0,-71.13161202131151,2.9007469389285796,10.451467738374092,3.6959081765207475,0.002363866422698872,0.00012723256958287014,8.409052058264096e-05,5.898041267582062e-05,0.0,0.0,0.0,0.0,0.0888437064519773,0.006802841812759114,0.02322514351396702,0.006993041738920257,64.0,0.0,0.0,0.0,0.24375,0.015590239111558084,0.06021530512907418,0.023486898248249066,64.0,0.0,0.0,0.0,44809.0,0.0,1536.0,0.0,9.59070434900932,0.10195352772704334,0.17428920690435915,0.009388999277723024,0.006460368681532565,0.004606320334128673
varying_users_large,ppo_ltc_lfm,5,0.9975433846314747,0.0007499263301800798,0.001083673911891174,0.0001787314910793161,0.7796875,0.022010986051161936,0.0492184659602911,0.01495846637040561,64.0,0.0,0.0,0.0,-75.2644565447777,4.008649436086972,8.395134096915939,3.016683820402033,0.0030433086323076474,0.00018701775738269892,0.0001254338377504866,0.0001077250616498685,0.1722390115261078,0.22685619352350359,0.06374926970781734,0.08375787126734556,0.07869766949055096,0.007651483848001056,0.020042583504772015,0.006748921818684181,64.0,0.0,0.0,0.0,0.2203125,0.02201098605116191,0.0492184659602911,0.01495846637040561,64.0,0.0,0.0,0.0,78281.0,0.0,1536.0,0.0,12.005539764789864,0.3704464200517272,0.22049342174238212,0.013946671877236137,0.009627869088692618,0.00839744896216643
varying_users_large,ppo_mlp,5,0.9977411190668741,0.0004359460360210283,0.001285283112849888,0.00021525427854958166,0.7890624999999999,0.02352414539715879,0.055753391078840045,0.011945656370689162,64.0,0.0,0.0,0.0,-75.73093273598082,4.692156451350717,10.042157819708098,2.298563072445122,0.0007072513175444328,3.420844560427722e-05,4.144558745904105e-05,2.8914874142930375e-05,0.0,0.0,0.0,0.0,0.07681597078529497,0.012157178653554576,0.021293591820748272,0.005956383424335108,64.0,0.0,0.0,0.0,0.2109375,0.023524145397158774,0.055753391078840045,0.011945656370689159,64.0,0.0,0.0,0.0,56585.0,0.0,1536.0,0.0,3.8030988449929284,0.12010875237918905,0.06844589062578355,0.0030780336887548474,0.0034442673965446543,0.002779159362564931
varying_users_large,random_policy,5,0.9982071379820505,0.0002828220151970422,0.0007600214547679787,0.0003193081359935545,0.7630208333333333,0.01773894413117331,0.046972927454317435,0.01154231674988884,64.0,0.0,0.0,0.0,-71.92294267963155,3.30871056928765,8.13681478218108,2.1589274170736354,5.126209725858645e-06,3.180859430736011e-08,1.3094860268901615e-07,2.953340350109387e-08,2.024493086338043,0.014288033240713871,0.02407543684914342,0.010780107216697333,0.08555509819028277,0.0075416228028112875,0.020252833545684017,0.004084597135006632,64.0,0.0,0.0,0.0,0.23697916666666666,0.017738944131173336,0.046972927454317435,0.01154231674988884,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
varying_users_small,greedy_heuristic,5,0.9908529361089071,0.006035186851624598,0.00968577930569734,0.006944139499820476,0.6421875,0.029352089174177864,0.05646487958896744,0.009485959731686899,64.0,0.0,0.0,0.0,-36.764766574379365,4.750574064150275,10.22403644358055,2.128149390137523,1.0552621885532669e-05,4.338053100881162e-07,1.0406734470402376e-06,8.672760056456654e-07,1.8709473133087158,0.04467040042084553,0.06595678703575021,0.03061745703213689,0.19652656404456742,0.012695107712763951,0.033915811205445213,0.009520089721594955,64.0,0.0,0.0,0.0,0.3578125,0.02935208917417785,0.05646487958896744,0.0094859597316869,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
varying_users_small,ppo_gru,5,0.9983661989370983,0.0008091799873209156,0.001657671463324072,0.000925968329740239,0.5838541666666667,0.02290482648676669,0.08592047440770971,0.020444193461814572,64.0,0.0,0.0,0.0,-37.141887905279496,4.794093419068134,14.947209312650454,3.6145892328469085,0.0010834113174496454,8.507875172209046e-05,6.589695129396292e-05,6.715963110716484e-05,0.0200020303328832,0.0400040606657664,0.005522594985896643,0.011045189971793287,0.17006342979148031,0.01554241172182069,0.04010308563533649,0.00909922351003794,64.0,0.0,0.0,0.0,0.4161458333333333,0.02290482648676669,0.0859204744077097,0.020444193461814565,64.0,0.0,0.0,0.0,36425.0,0.0,1536.0,0.0,4.981757469032891,0.028756079528535636,0.08884933477190013,0.006710429978706954,0.005328779975856194,0.005584189164481015
varying_users_small,ppo_lfm,5,0.9984180728594462,0.0009981834618853478,0.0013185940771948928,0.0009084717369243086,0.5421875,0.041385771927747755,0.0727849879996361,0.014222913499723098,64.0,0.0,0.0,0.0,-29.94511685863293,6.808088056259266,12.589837335939297,2.247566844696183,0.0019066844425348485,7.396901935668067e-05,3.2571413137222e-05,1.3782871564324785e-05,0.0,0.0,0.0,0.0,0.18996968545640508,0.017209119759641994,0.03588445880723114,0.006702179150560918,64.0,0.0,0.0,0.0,0.4578125,0.04138577192774779,0.0727849879996361,0.014222913499723096,64.0,0.0,0.0,0.0,78409.0,0.0,1536.0,0.0,8.206865167990326,0.08607945000012411,0.14267326932943736,0.005641893838517714,0.0024031099479651713,0.0009670512951488876
varying_users_small,ppo_lstm,5,0.9989615778128306,0.00047764089894236904,0.0011918704393842098,0.0005411672753798271,0.5765625000000001,0.03353616673334426,0.0794151838676785,0.01838267068952398,64.0,0.0,0.0,0.0,-35.90192021421778,5.5392716250562035,13.805332434433492,3.1840967316465605,0.0010004872665376752,5.77033964677551e-05,1.6970830675410593e-05,1.4388350648127628e-05,0.0,0.0,0.0,0.0,0.1750070481444709,0.0161165870414818,0.03772661297090804,0.00788801705586115,64.0,0.0,0.0,0.0,0.4234375,0.033536166733344266,0.0794151838676785,0.01838267068952398,64.0,0.0,0.0,0.0,44745.0,0.0,1536.0,0.0,4.710088545992039,0.14118287840427993,0.0842554428614676,0.0042783446912074505,0.0013146440673565754,0.00114062658093324
varying_users_small,ppo_ltc,5,0.998635983467102,0.0005354891133217325,0.001325223682569723,0.0005442797710709863,0.5916666666666667,0.023719369868199364,0.07908441451286316,0.013916916137160208,64.0,0.0,0.0,0.0,-38.528196982431695,4.217420218737883,13.07218496009752,2.4697270808138674,0.002245239970761759,0.00011533627740593933,4.2263326663976907e-05,3.5025978080807376e-05,0.2715755969285965,0.35500307789254304,0.0342321616434915,0.04311682032438707,0.1671966236938412,0.010791472507521927,0.033587118795908796,0.005279860157859015,64.0,0.0,0.0,0.0,0.4083333333333334,0.02371936986819938,0.07908441451286316,0.013916916137160212,64.0,0.0,0.0,0.0,44809.0,0.0,1536.0,0.0,9.441239773388952,0.8202352479519107,0.16289205686965336,0.009208157297922768,0.0032222649775490615,0.0026639469584288406
varying_users_small,ppo_ltc_lfm,5,0.9990667899449667,0.00038084816736332864,0.0011264730660521288,0.0005231798681987228,0.5947916666666666,0.0162713534914722,0.08878204801348329,0.015822244993763057,64.0,0.0,0.0,0.0,-38.7120656803328,3.0037970280041337,16.102926207307824,2.609011072109519,0.003030252191335118,0.0002484108863490114,0.00015746666818916612,0.00016681898468634388,0.0,0.0,0.0,0.0,0.16964176738013823,0.008631440238434419,0.045461527580583694,0.007773495875457321,64.0,0.0,0.0,0.0,0.4052083333333333,0.0162713534914722,0.08878204801348329,0.015822244993763057,64.0,0.0,0.0,0.0,78281.0,0.0,1536.0,0.0,12.246784331626259,1.5164871749294515,0.21616401666542515,0.018653225110014313,0.011254618417788315,0.012024243400636727
varying_users_small,ppo_mlp,5,0.998801479736964,0.0003668331195877421,0.0012024493919744004,0.000354653879979756,0.565625,0.027033206817418724,0.08024269703934805,0.023138570094499575,64.0,0.0,0.0,0.0,-34.4176822209886,4.736056021401258,13.697508213941523,3.6338366483967235,0.0006421304372755307,4.693266903265301e-06,5.557995801145042e-06,1.8754759776381579e-06,0.1548205981651942,0.21949575019601555,0.01726709744979485,0.021160541733331338,0.17648949848953635,0.01384340766222423,0.03651493851448944,0.009845412788721098,64.0,0.0,0.0,0.0,0.434375,0.0270332068174187,0.08024269703934805,0.023138570094499575,64.0,0.0,0.0,0.0,56585.0,0.0,1536.0,0.0,3.5185205679852514,0.039159073185532266,0.05961589383659884,0.0004710920522568455,0.0005742701837387245,0.0001465635367124986
varying_users_small,random_policy,5,0.9985522329807281,0.0006390318269168326,0.0011954174773173352,0.0006289336280115171,0.575,0.026218151976360876,0.06666098288269215,0.032811646708517,64.0,0.0,0.0,0.0,-35.298637327874694,4.792559400342003,11.53049729017701,5.551622865145678,7.206003768563582e-06,1.465356008120375e-06,1.606089493261711e-06,1.129887266786677e-06,2.024493086338043,0.014288033240713871,0.02407543684914342,0.010780107216697333,0.17738496040304502,0.014363700444232434,0.03389422867184598,0.014265440579333414,64.0,0.0,0.0,0.0,0.425,0.026218151976360873,0.06666098288269215,0.032811646708517016,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
